,pick,mp,oreb,dreb,treb,ast,stl,blk,pts
49093,,30.0286,0.4,1.7429,2.1429,4.2286,1.1429,0.1429,6.5429
49110,6.0,32.4474,1.4211,4.9737,6.3947,3.7105,1.4474,0.5526,18.5263
49126,31.0,31.5938,2.25,6.3125,8.5625,1.8125,1.0625,2.5312,12.9688
49129,51.0,32.4242,0.303,2.4848,2.7879,5.8182,2.8485,0.1212,15.2727
49132,,30.4516,1.5161,4.0323,5.5484,2.4516,1.3226,0.1613,14.0645
49159,,34.75,2.125,5.5938,7.7188,2.2812,0.6875,0.3438,13.875
49160,,33.1212,0.4242,3.0303,3.4545,3.2727,1.0606,0.0303,8.9697
49168,,30.6757,0.4595,1.6757,2.1351,3.4054,0.8108,0.0811,9.8378
49181,,32.2647,1.1765,2.3824,3.5588,1.4412,1.0882,0.0882,15.6471
49203,,34.0,0.4516,3.9677,4.4194,3.129,1.0968,0.0323,16.9677
49206,,37.7059,0.3529,1.7059,2.0588,2.8235,1.0588,0.0,19.1765
49215,,33.8125,0.4375,2.25,2.6875,3.2188,1.3438,0.0312,16.1562
49218,,35.5294,0.7059,3.4118,4.1176,6.4118,1.8824,0.0294,21.3824
49230,,30.2727,0.6061,2.5758,3.1818,5.8182,1.0,0.1515,10.4848
49240,,33.1212,3.3636,5.5455,8.9091,1.7273,1.0606,0.9091,20.4545
49250,,31.5758,1.0303,2.1212,3.1515,3.5152,1.9394,0.4545,11.1515
49256,,32.625,1.7812,3.6562,5.4375,1.9688,1.2812,0.2812,16.9375
49266,,35.129,0.7097,3.0645,3.7742,5.129,2.0645,0.1613,10.4516
49270,,31.7576,1.1818,3.6061,4.7879,1.697,0.6061,0.4242,17.3636
49273,,30.2692,0.5769,2.4231,3.0,4.3846,1.5,0.2692,11.3846
49282,,30.5517,0.3448,3.4138,3.7586,5.5862,1.4483,0.3103,17.2069
49293,,32.0625,0.6562,2.5938,3.25,5.125,1.0938,0.7188,7.7812
49302,,32.4571,0.8,4.1429,4.9429,4.7429,1.1143,0.2,13.0286
49311,,36.7941,1.0294,3.3824,4.4118,2.2353,1.2059,0.2353,14.4118
49313,,31.9688,0.8125,2.4688,3.2812,2.8438,0.875,0.3438,11.2188
49327,,31.7273,0.697,3.6061,4.303,1.2727,0.9697,0.1212,10.0606
49332,,35.0,0.6897,3.4828,4.1724,3.7586,1.1379,0.3793,10.6897
49347,56.0,31.1818,0.3636,3.303,3.6667,6.0909,1.3333,0.1515,14.1515
49348,32.0,32.6897,1.1724,4.5172,5.6897,2.0,1.0,0.5172,16.8276
49350,,32.2258,1.0,3.9677,4.9677,2.0323,1.8065,0.2581,12.2903
49352,,36.0909,0.9394,3.2424,4.1818,3.0,0.9091,0.3636,16.4242
49356,,30.9565,1.3913,4.5652,5.9565,1.6522,1.0435,0.5652,12.913
49357,,36.0,0.1818,2.1818,2.3636,2.3182,0.6364,0.0909,15.9545
49366,,33.3636,0.8182,3.4242,4.2424,1.7576,1.8182,0.5455,13.0303
49368,,34.4483,0.3103,2.7586,3.069,4.3103,1.4483,0.1724,11.6207
49374,,30.7931,0.4483,3.6207,4.069,2.4483,1.2069,0.069,22.7586
49385,,34.3548,1.1935,3.8387,5.0323,3.871,0.9355,0.4516,13.6774
49393,,31.3125,0.3125,3.5625,3.875,3.25,0.875,0.125,15.6562
49395,,33.9062,1.3125,6.3125,7.625,1.4062,0.6875,0.0938,18.6875
49425,,36.7812,0.6875,4.3125,5.0,2.9375,1.5,0.3438,20.8438
49430,,34.3548,0.8387,2.7097,3.5484,1.7097,1.0645,0.0323,17.3548
49441,,33.5161,0.5161,3.0645,3.5806,1.5806,1.3871,0.7097,13.4516
49448,,30.0588,0.5882,3.5294,4.1176,1.2059,0.7941,0.0882,10.1765
49449,,31.129,1.871,4.0323,5.9032,1.7097,0.8387,0.3548,12.3226
49450,,31.4286,0.8929,3.3571,4.25,1.0,0.5357,0.5714,8.7143
49466,,36.1333,0.4333,2.5667,3.0,3.6,1.2,0.2667,17.8667
49468,43.0,34.4167,0.9722,4.3056,5.2778,3.1111,1.2778,0.25,16.1667
49479,,34.4839,0.4839,2.9032,3.3871,4.3871,2.0645,0.0323,9.5484
49481,,32.1176,2.2059,6.0,8.2059,2.3529,0.9412,0.4412,18.1765
49484,,32.4286,0.6429,3.0,3.6429,1.3929,0.75,0.0714,10.5
49492,,32.0588,0.6176,2.7059,3.3235,5.9118,2.9412,0.0588,17.2941
49494,,32.7812,0.4375,2.7812,3.2188,4.875,1.0625,0.0625,10.25
49495,,30.625,0.5625,1.6562,2.2188,1.4375,0.4375,0.0938,11.8438
49499,,36.3429,0.3714,2.6571,3.0286,2.8286,0.6571,0.1429,15.5429
49570,,33.5758,0.8182,2.2424,3.0606,3.9697,0.9697,0.3636,8.1212
49580,,32.2941,0.7059,3.0588,3.7647,3.1176,2.2647,0.4118,12.8235
49587,,32.0606,2.1212,6.1515,8.2727,1.4848,0.8485,0.9091,9.9394
49602,,34.4688,0.3438,3.4375,3.7812,2.4375,0.6875,0.0938,16.0
49620,,33.871,1.0323,1.7097,2.7419,3.0,1.4839,0.1613,16.0645
49640,46.0,30.875,1.5938,5.5,7.0938,3.0,1.0312,0.5625,14.7188
49647,,30.8235,0.4118,2.7647,3.1765,2.0294,0.8529,0.3235,10.3235
49668,,31.4571,1.0,4.6857,5.6857,3.0,0.7714,0.2286,15.0857
49675,,32.4167,0.6111,3.0556,3.6667,3.5278,1.3611,0.1389,12.2778
49706,,31.2941,0.5882,2.0588,2.6471,3.2353,1.0,0.1176,11.4706
49721,,33.0,0.8387,2.9355,3.7742,2.0645,1.0,0.6452,11.1613
49747,12.0,33.2,0.7429,2.6857,3.4286,3.5714,1.5429,0.8571,6.8286
49772,,31.8182,1.1515,2.7273,3.8788,4.5152,1.303,0.1212,15.5152
49799,,30.1613,0.2258,2.0323,2.2581,2.871,0.4194,0.0645,7.0645
49825,,30.1935,2.5806,5.0323,7.6129,1.5484,0.6129,0.6452,13.129
49840,,32.9259,0.4815,4.6296,5.1111,2.9259,0.7407,0.8519,10.8889
49844,,32.5758,0.4242,2.697,3.1212,1.5758,1.0,0.1212,13.2121
49848,,34.125,0.9375,3.6562,4.5938,5.4375,1.375,0.0625,11.25
49871,53.0,31.3824,2.9118,7.0882,10.0,0.7059,0.7941,2.3824,14.5588
49892,,30.1875,2.375,4.0,6.375,1.1562,0.4688,0.5,8.6562
49895,,33.0,0.5714,2.4762,3.0476,2.619,0.5714,0.1905,10.0952
49917,,31.3333,0.3333,3.6,3.9333,2.7333,1.1333,0.2,13.9333
49919,3.0,35.2632,1.5526,6.0263,7.5789,4.3158,0.8947,0.4211,22.6316
49920,41.0,34.1944,0.8889,2.8611,3.75,5.3333,1.8889,0.1667,9.3889
49940,,37.1515,1.303,3.303,4.6061,6.697,2.0,0.8788,15.7879
49952,14.0,34.0625,1.4062,3.9688,5.375,2.3438,0.7812,0.8125,16.5
49959,,30.7273,0.2727,2.303,2.5758,7.6667,0.5455,0.0,8.7879
49966,,30.48,0.4,2.76,3.16,4.2,1.44,0.0,11.12
50018,,35.3438,0.8125,2.6562,3.4688,2.7188,1.75,0.1875,14.5938
50048,,35.2424,3.2727,7.8788,11.1515,2.0606,1.5152,2.1818,24.7879
50069,,31.2424,1.1212,3.1818,4.303,2.0,1.8182,0.3636,11.0303
50079,,34.0,0.2581,1.7097,1.9677,1.1613,0.7742,0.0323,12.0
50088,,30.6129,3.0,5.4516,8.4516,1.2581,0.7742,0.4516,16.2903
50120,,33.0571,0.7714,3.2,3.9714,1.6571,1.0286,0.6286,12.2286
50124,29.0,30.7027,1.3243,4.5405,5.8649,1.6486,0.7568,0.1622,13.4595
50130,,32.8889,0.1667,2.6944,2.8611,5.3889,1.2222,0.0556,8.0278
50139,,30.6944,0.5833,1.3889,1.9722,1.1389,0.7778,0.3333,10.0278
50172,,35.697,0.0606,2.697,2.7576,5.2727,1.4242,0.0606,8.3636
50174,,36.0938,0.5625,1.8125,2.375,2.9688,0.875,0.0,15.2812
50193,,31.64,0.6,3.48,4.08,1.08,1.16,0.52,9.44
50197,,31.6061,0.2121,2.697,2.9091,5.2424,1.1212,0.0303,13.3939
50213,,36.5758,0.4545,3.1818,3.6364,4.4545,1.3333,0.1515,11.3333
50223,,32.2188,0.4062,2.9062,3.3125,2.5312,1.375,0.5,9.6875
50240,,37.4118,0.8824,1.6176,2.5,3.7353,1.4118,0.0588,14.4118
50272,,31.1765,0.8235,2.7941,3.6176,5.1765,1.3824,0.1471,8.3235
50292,,30.8125,0.4062,1.6875,2.0938,1.9375,0.5312,0.1875,13.5938
50314,,31.6774,1.129,2.0645,3.1935,1.1935,1.129,0.2903,10.1935
50323,,32.6774,0.3548,2.5806,2.9355,4.7097,0.9032,0.0968,12.2258
50333,,30.8,0.4333,2.1333,2.5667,2.9,1.0667,0.0333,14.7333
50350,,32.9143,0.8286,3.4,4.2286,3.7714,1.2571,0.2571,8.0571
50391,,33.5,0.5714,3.0357,3.6071,5.75,2.4286,0.2143,12.1429
50407,38.0,31.1875,0.7188,3.2812,4.0,3.25,1.25,0.25,13.8125
50422,,30.6944,0.75,2.6389,3.3889,1.25,0.7778,0.25,15.8611
50439,,30.6923,0.3462,3.8077,4.1538,4.6923,1.3077,0.1538,8.5
50445,,32.0,0.5667,3.1333,3.7,3.2667,1.4,0.0667,11.5
50454,13.0,32.6216,0.4054,4.0811,4.4865,2.4865,1.1081,0.3243,14.027
50463,,31.5862,0.8276,2.9655,3.7931,4.2759,1.7586,0.1379,14.3793
50472,,30.0968,0.6129,3.6129,4.2258,2.3871,0.9032,0.0968,8.9355
50474,,31.697,0.6364,2.9394,3.5758,1.3636,0.9394,0.2424,10.5758
50526,,32.7576,0.5758,4.0909,4.6667,2.303,1.0909,0.5758,11.7576
50562,,34.303,0.7273,2.5758,3.303,3.4848,1.1212,0.0606,17.8182
50564,13.0,31.6176,0.3824,2.1765,2.5588,2.8824,0.8235,0.2941,13.4706
50565,49.0,30.1471,0.6176,2.1765,2.7941,1.7647,1.5294,0.1471,13.8529
50570,,37.4,0.7333,2.4,3.1333,3.5667,0.9333,0.0,26.1333
50586,,33.8519,0.963,3.5556,4.5185,1.7778,0.9259,0.2593,12.5926
50602,,31.5588,1.2941,2.9706,4.2647,2.3235,1.5294,0.2059,16.0882
50641,,30.2222,3.25,6.3333,9.5833,1.0,0.8333,0.5833,12.3056
50709,,30.3125,0.5312,2.1875,2.7188,1.6562,1.4375,0.125,11.0
50746,,30.4062,1.375,2.7812,4.1562,1.7188,1.0625,0.4062,12.7188
50796,,32.75,1.8438,4.0312,5.875,1.2812,0.6562,0.2188,17.5
50815,,30.4839,2.3226,6.1935,8.5161,0.871,0.129,0.4516,13.129
50864,,32.7742,0.2903,2.7097,3.0,2.8065,0.8065,0.0,11.0645
50873,,32.3548,0.4516,3.4194,3.871,2.6129,0.6129,0.0323,15.2258
50891,,33.3939,1.4242,5.4242,6.8485,4.5455,1.0909,0.2727,14.0606
50907,,35.9565,0.1304,2.7391,2.8696,1.0435,1.0,0.0,10.7826
50951,,31.2941,0.2941,4.3824,4.6765,3.7941,0.9706,0.0294,13.9706
50979,,30.9697,3.4242,7.5152,10.9394,1.9394,1.3333,0.6364,11.2424
50984,,33.4062,0.6875,3.5625,4.25,2.7188,1.4375,0.0,12.25
51016,,32.6875,0.625,3.2812,3.9062,2.875,0.7812,0.2188,15.5
51024,,32.125,1.625,5.0625,6.6875,1.9062,0.625,0.125,10.5938
51138,,32.0,1.5294,4.8235,6.3529,1.7059,1.7353,0.2059,14.4412
51171,,31.7273,1.0909,2.9091,4.0,2.6061,1.7576,1.0,11.4848
51176,,34.5625,0.5938,3.0,3.5938,4.0938,1.5,0.0312,6.4688
51188,,32.8182,0.4848,2.5152,3.0,5.7576,1.7879,0.3636,11.9394
51252,,31.3871,2.4194,4.4194,6.8387,1.9677,1.2903,0.5484,13.4516
51262,,31.3235,1.1471,4.2353,5.3824,0.9118,0.6765,0.7353,12.7647
51273,,30.5,1.5,2.0,3.5,3.0,2.5,0.0,11.5
51274,,32.7667,0.4,3.3,3.7,5.4333,1.7,0.1333,7.9333
51361,,33.5938,0.4688,4.375,4.8438,3.9062,1.0625,0.4062,15.1875
51375,,31.5263,0.2632,3.0,3.2632,3.4211,1.7368,0.2632,12.6316
51383,,31.4839,2.4516,5.7419,8.1935,1.7419,0.8065,0.6774,9.0968
51386,,30.7742,0.6452,2.0645,2.7097,2.129,1.3226,0.1935,13.7097
51392,,34.4839,1.3226,5.5161,6.8387,3.1613,1.7419,0.5161,18.4516
51393,,36.1935,0.3226,3.129,3.4516,1.9032,0.871,0.129,14.9677
51394,,33.697,0.697,4.5455,5.2424,2.7879,0.8485,0.3636,18.7879
51395,,30.5172,0.2069,3.5517,3.7586,1.5517,0.6897,0.1034,8.8621
51399,,34.0667,1.9667,3.3333,5.3,1.5333,1.7333,0.3,18.8
51402,,32.129,0.3226,2.9032,3.2258,2.6774,1.1613,0.0968,12.6452
51403,,30.0312,0.6562,1.625,2.2812,0.9688,0.7188,0.0938,8.875
51409,,31.95,0.45,2.5,2.95,3.3,0.8,0.1,9.9
51410,,30.697,0.8788,2.8485,3.7273,1.4242,1.0606,0.0909,12.2424
51420,,34.8125,1.9688,7.2812,9.25,2.1562,1.2188,0.2188,14.5938
51422,,30.1875,0.7812,4.6875,5.4688,2.0938,0.8125,0.4688,14.1562
51433,,37.6774,1.129,5.1613,6.2903,6.5161,1.4839,0.2258,16.4516
51439,,35.3438,1.875,5.4375,7.3125,1.6562,1.1562,0.7188,19.5
51440,,34.6333,1.3333,5.7667,7.1,1.3667,1.2333,1.1333,11.6667
51442,,30.087,1.3043,4.913,6.2174,2.0,0.9565,0.3913,15.2609
51445,,31.069,0.4138,2.3448,2.7586,3.2759,1.0,0.1379,12.5517
51447,,34.8,0.4667,2.2667,2.7333,4.9,1.4667,0.0,8.6
51452,,32.1212,2.2727,5.8485,8.1212,1.8788,1.1515,1.3636,16.8788
51454,,33.3871,0.4516,3.0645,3.5161,2.2258,1.0323,0.129,15.5806
51455,,33.3226,0.9032,3.0,3.9032,2.7419,1.1613,0.129,16.6774
51456,,30.2188,0.4688,2.25,2.7188,1.1562,0.6875,0.0938,11.125
51457,,32.0938,0.7188,3.125,3.8438,0.5,1.0312,0.2188,13.3125
51460,56.0,33.5161,0.5161,4.6129,5.129,3.9355,1.5806,0.3226,21.871
51466,,30.5806,0.9032,3.5484,4.4516,1.6452,0.4839,0.1935,15.5806
51470,,36.1818,0.5152,2.8182,3.3333,1.7879,1.5455,0.2424,21.9394
51475,,32.6129,2.0,3.5806,5.5806,1.2258,1.2903,0.6129,13.4516
51477,,33.6364,0.6364,2.9091,3.5455,7.0909,1.8182,0.1818,12.2727
51484,,31.9032,0.9355,4.8387,5.7742,2.4839,1.0323,1.5161,11.129
51485,,33.0968,0.7742,3.6774,4.4516,2.7419,1.2581,0.129,11.2258
51496,,32.04,1.56,2.56,4.12,2.52,1.48,0.0,14.4
51497,,30.375,0.375,2.875,3.25,2.9688,0.5938,0.2812,9.0625
51499,,37.2941,0.5,3.1765,3.6765,5.8529,2.0294,0.0882,18.2647
51503,,35.1875,0.625,4.5625,5.1875,3.3125,1.2188,0.125,19.75
51504,,32.0882,0.8824,3.4706,4.3529,2.5588,1.1176,0.1471,13.5588
51505,,33.6452,0.9355,4.0,4.9355,0.6774,0.4839,0.0323,12.129
51507,,33.5357,1.75,4.5,6.25,2.0714,1.25,0.1786,13.3214
51511,,34.8438,1.125,4.9062,6.0312,1.1875,0.6562,0.0312,14.5
51512,,31.9062,0.4062,3.375,3.7812,1.875,1.0938,0.0,10.9375
51514,,32.04,2.4,6.56,8.96,1.56,0.76,1.04,17.16
51517,,33.7667,1.1,5.1667,6.2667,2.8,1.9333,0.5,14.1
51522,,32.5161,1.0645,3.3226,4.3871,4.1935,2.4839,0.2258,12.6452
51523,,31.7586,2.1379,5.069,7.2069,1.2759,0.8276,0.5517,14.5517
51525,,34.6552,0.3793,3.8621,4.2414,4.6207,1.3793,0.3103,14.931
51535,,32.3226,0.8387,3.2258,4.0645,4.0968,0.871,0.0968,15.2903
51542,,30.7333,0.4667,5.2333,5.7,2.4,1.1,0.7667,15.3333
51551,,37.0312,1.2812,3.8438,5.125,2.1562,1.375,0.4375,14.0312
51554,,35.1333,1.0333,4.3,5.3333,2.1,1.2,0.2,12.7333
51562,,32.25,0.5714,2.6429,3.2143,5.75,0.8214,0.1071,14.6429
51564,,33.9688,1.875,6.2812,8.1562,2.1562,0.4062,1.875,15.8125
51565,,34.9688,0.4688,3.4062,3.875,1.5625,0.7188,0.0312,14.6562
51568,,32.5667,1.7667,5.6333,7.4,1.1667,0.9,0.3667,16.2
51569,,31.8621,0.8621,3.2759,4.1379,1.6552,1.2414,0.4138,9.8621
51570,,33.6667,2.7667,7.7667,10.5333,2.2,1.5333,0.8333,11.4
51574,,31.5806,1.7097,7.7419,9.4516,1.3226,0.8065,0.871,13.9032
51575,,32.1875,0.4688,3.4062,3.875,1.5938,1.125,0.25,13.0938
51576,,33.5,1.2,2.8667,4.0667,1.4333,1.0333,0.2667,13.1667
51577,,32.8788,0.7273,3.1818,3.9091,4.9091,2.5152,0.2727,9.697
51587,,30.871,0.9355,5.6452,6.5806,4.0,1.4194,0.6774,11.3871
51591,,31.3438,0.4688,2.25,2.7188,2.7188,0.8438,0.0312,10.8125
51603,,30.625,0.8125,3.0938,3.9062,0.8438,1.0625,0.3125,8.9375
51608,,32.8,1.6,5.1667,6.7667,0.6,0.7667,1.2667,13.7333
51609,,36.8065,2.5161,6.7742,9.2903,1.6452,2.0968,0.5806,19.0323
51615,,31.96,0.72,2.6,3.32,1.56,0.68,0.28,16.24
51623,,32.6552,0.7931,3.5862,4.3793,1.2414,0.7241,0.2414,15.5172
51627,,30.4167,0.2083,3.4583,3.6667,2.25,0.9167,0.0417,10.4167
51631,,32.9355,1.0968,5.2258,6.3226,1.0323,0.6774,0.4194,11.6774
51636,,31.5333,2.2667,3.5,5.7667,0.8667,0.4667,0.2333,10.7
51637,,33.7586,0.4138,2.8621,3.2759,2.0,0.8621,0.0,15.8966
51639,,30.5758,0.6364,4.303,4.9394,1.8788,0.4242,0.0909,15.3636
51641,,33.7742,0.3548,2.2903,2.6452,2.1613,1.0323,0.0323,13.7097
51645,,30.8125,1.3438,7.3125,8.6562,1.5312,0.4062,1.2812,13.1875
51647,,31.3448,0.3793,1.931,2.3103,1.2414,1.1034,0.1034,12.931
51662,,32.4848,3.7576,7.9697,11.7273,2.1515,0.6061,0.9697,13.2121
51666,,31.3846,0.8462,3.0769,3.9231,5.6923,2.2308,0.1538,5.8462
51669,,34.871,1.0968,4.2903,5.3871,2.5161,1.2581,0.2581,19.3871
51671,,30.7742,1.1935,4.3226,5.5161,1.5806,1.0968,0.6774,10.6774
51673,,32.6786,0.2857,3.2857,3.5714,2.1429,1.8214,0.1071,10.2857
51675,,33.8621,0.4828,2.4483,2.931,2.1724,0.9655,0.1379,22.2414
51682,,32.1935,0.2581,3.7742,4.0323,4.2258,0.7742,0.129,9.8387
51685,,35.5938,0.4688,2.8438,3.3125,6.125,1.5312,0.0625,15.5312
51689,,31.375,1.375,3.6875,5.0625,0.9062,1.0,0.125,14.4688
51692,,38.1875,0.4375,5.4062,5.8438,5.9062,2.0,0.0938,12.5625
51694,,35.4667,0.6,6.5,7.1,4.2667,1.2,0.0667,14.4667
51695,,30.9394,1.3333,5.7273,7.0606,2.5152,1.0303,1.2424,16.6667
51704,,35.037,1.4815,3.5926,5.0741,3.037,1.4444,0.0,12.5185
51709,,30.3448,0.1034,3.1379,3.2414,2.1379,0.6207,0.1724,9.6552
51716,,37.7857,0.75,2.4643,3.2143,6.5357,1.2143,0.0714,24.75
51718,53.0,32.6,0.2,2.3,2.5,5.8333,1.2,0.0333,18.6
51720,,38.2812,0.4375,3.5,3.9375,2.7812,0.7812,0.2188,21.0
51727,,35.08,0.92,2.88,3.8,2.96,1.6,0.2,17.72
51731,,34.8438,0.6875,3.8125,4.5,3.6562,1.25,0.2812,8.2188
51733,,33.2069,0.5517,2.931,3.4828,3.2759,0.931,0.0345,27.7241
51735,,32.68,0.56,1.68,2.24,2.0,1.12,0.0,17.68
51738,,34.9667,2.0,4.2333,6.2333,2.3333,0.7333,0.4667,14.5333
51741,,33.5926,1.6667,5.7407,7.4074,1.7778,1.1481,0.5926,9.8519
51743,,32.7419,0.4839,4.4194,4.9032,5.7742,0.9032,0.1935,18.129
51745,29.0,33.4688,0.625,3.8438,4.4688,5.0312,1.75,0.0938,17.625
51747,,30.4667,0.6,3.1333,3.7333,1.3667,0.4333,0.2333,10.4667
51753,,35.9688,0.875,3.3438,4.2188,2.625,0.875,0.0625,12.8125
51757,,31.1471,1.5294,3.9412,5.4706,0.7941,0.6765,0.5294,10.5294
51768,,32.32,0.84,3.72,4.56,2.52,0.8,0.24,18.76
51788,,31.8824,0.4118,2.4118,2.8235,2.0588,0.7941,0.1176,10.6765
51792,,32.069,0.1379,1.9655,2.1034,2.6897,0.8966,0.0,15.2414
51793,,31.1562,3.8438,7.6875,11.5312,0.875,0.5,1.0312,9.0938
51795,,31.0,1.875,6.1875,8.0625,1.0,0.4688,0.9688,15.375
51802,,33.8788,2.2121,4.4242,6.6364,0.7576,0.7576,0.6364,15.4848
51810,,31.7576,1.7879,3.8485,5.6364,1.2424,0.7273,0.4545,10.5455
51811,,34.129,0.4194,4.0,4.4194,6.7742,1.9355,0.2581,12.8387
51813,,32.5,0.25,3.1875,3.4375,5.125,2.3438,0.2188,12.3125
51817,,31.7,0.2333,1.9667,2.2,1.9333,0.5667,0.1,11.1333
51822,,32.7857,2.4286,5.7857,8.2143,0.9643,0.5,1.2857,13.0357
51825,,31.4615,0.5,3.0385,3.5385,3.5769,0.8846,0.0769,9.1923
51835,,31.3226,0.1935,2.9355,3.129,1.9355,2.2581,0.0,14.2903
51838,,30.1875,1.6562,4.375,6.0312,2.0625,1.5312,0.6875,13.1562
51843,,31.5714,0.9286,3.3929,4.3214,2.8929,1.2143,0.1786,21.0357
51845,,31.1562,0.6562,3.1562,3.8125,4.1875,1.8125,0.3125,13.25
51847,,32.2,1.0667,3.6333,4.7,1.2,1.7,0.4333,13.5
51848,,33.1333,0.4,3.3667,3.7667,2.5333,0.9,0.0333,8.3333
51849,,34.8333,0.8667,3.6333,4.5,5.3333,0.9333,0.1667,9.3667
51853,,36.0938,1.1875,6.2812,7.4688,3.7812,1.3125,0.25,17.5938
51857,,33.2286,0.2,3.3429,3.5429,1.4,0.6,0.0,14.6857
51859,,30.3226,1.4194,3.2581,4.6774,1.3548,0.6452,0.2258,12.8387
51861,,34.875,2.2188,4.7812,7.0,1.7812,1.375,0.625,16.8438
51862,,36.2258,1.4516,5.7097,7.1613,3.871,1.4839,0.5161,19.7742
51863,,33.6667,0.3333,4.5667,4.9,1.6667,1.6667,0.1333,21.5667
51864,,30.7097,3.4194,5.7097,9.129,3.1935,0.7419,1.4839,17.2258
51866,,36.0645,0.3548,3.9677,4.3226,4.5806,1.4839,0.0645,16.6452
51872,,30.6774,1.3548,3.3226,4.6774,1.4516,0.6129,0.2581,11.1935
51873,,35.3103,0.3103,4.5862,4.8966,2.5517,1.3793,0.5517,10.0
51875,,32.5667,0.3667,2.2667,2.6333,2.0667,0.9,0.0333,8.2333
51885,,34.6333,1.5,5.3667,6.8667,4.2667,1.2,0.3667,20.6333
51888,,34.3333,0.8,2.8333,3.6333,7.1667,2.7,0.0,18.0
51891,,31.0345,0.5517,3.931,4.4828,1.931,1.0,0.3448,14.8621
51892,,32.2727,1.303,4.4242,5.7273,3.3636,1.3636,0.303,9.9394
51904,,34.3,0.4,2.3667,2.7667,1.0667,0.8333,0.4667,16.1667
51913,,33.4194,0.6774,4.3226,5.0,3.4516,2.0,0.6774,16.3548
51915,,31.9032,0.4839,2.3226,2.8065,2.6129,1.2903,0.0968,8.3548
51916,,30.3548,0.6452,3.0645,3.7097,4.8065,2.1935,0.2581,10.1613
51917,,36.2353,1.6765,3.8824,5.5588,1.9118,1.2941,0.2059,17.6176
51919,,33.9355,0.3226,3.5484,3.871,3.3548,1.5161,0.0323,11.871
51927,,33.7097,0.3226,3.871,4.1935,1.0323,0.5806,0.0645,13.1935
51933,,30.9697,0.9091,3.4848,4.3939,2.6667,1.1515,0.0909,12.5152
51936,,36.2069,1.3103,3.7931,5.1034,4.6897,2.7931,0.3448,18.4828
51940,,30.4516,1.9677,4.3226,6.2903,2.3226,1.4839,1.0968,11.2258
51945,,32.4375,0.625,2.9062,3.5312,4.125,1.3125,0.0938,14.1875
51949,,30.95,1.6,5.75,7.35,1.85,1.05,1.25,15.55
51953,,35.8125,0.625,5.25,5.875,4.7812,1.2188,1.0938,14.5
51959,,32.3704,0.5556,3.2593,3.8148,4.9259,1.037,0.6667,15.5185
51963,,31.8125,1.1562,4.0625,5.2188,2.125,1.75,0.8125,11.4688
51965,,30.9655,3.5862,6.7586,10.3448,1.7586,1.0345,1.931,10.1379
51967,,31.6,1.6333,4.9333,6.5667,1.9,1.8,0.8,14.8333
51970,,31.6452,0.5161,3.6452,4.1613,2.3871,1.1935,0.0645,10.5484
51971,30.0,36.0625,1.4375,4.9062,6.3438,3.875,1.4688,0.5312,16.5938
51973,,32.2,0.2,1.9,2.1,2.9667,0.9,0.2333,12.8333
51975,,30.1562,2.0312,4.5938,6.625,1.25,0.375,0.25,12.3125
51988,,33.2581,0.6452,4.6452,5.2903,3.0,0.9677,0.2581,14.7097
51989,,32.9032,0.7419,3.3871,4.129,2.2903,0.9032,0.3871,9.2258
51993,,33.56,0.88,4.32,5.2,4.2,1.68,0.32,14.88
51994,,31.2188,1.125,2.5312,3.6562,2.625,0.8125,0.1562,11.4062
51996,,34.2,0.24,2.52,2.76,3.6,0.84,0.04,11.76
52001,,33.4062,0.375,4.0625,4.4375,1.8125,1.2188,0.125,13.3438
52004,,32.7419,0.4516,3.6129,4.0645,2.6774,1.0323,0.1935,20.4516
52005,,30.5758,2.697,4.0,6.697,1.9091,1.6061,0.303,13.3939
52006,,34.2,1.4667,4.7333,6.2,2.6333,1.4333,0.8,14.2
52008,,36.9286,1.1071,4.1786,5.2857,1.7857,0.9643,0.4643,18.75
52009,,31.28,1.16,3.28,4.44,3.28,0.88,0.2,12.12
52010,,37.0667,0.2667,4.1333,4.4,7.0667,0.8667,0.1,17.5333
52011,,30.7667,1.9667,6.3,8.2667,0.8333,0.3333,0.2,16.4
52013,,34.8438,0.5625,2.875,3.4375,1.9375,1.1562,0.25,21.3125
52017,59.0,33.0333,0.7333,5.6667,6.4,3.9333,1.1333,0.1333,21.6
52020,,31.125,0.9688,4.3125,5.2812,2.2188,1.625,0.375,12.6875
52022,,31.6129,0.4516,4.1613,4.6129,3.2581,1.0968,0.5484,16.2258
52029,,33.7667,0.7,3.7667,4.4667,7.8667,1.0,0.1333,12.9
52030,,34.7419,0.5484,3.0968,3.6452,4.7742,0.9677,0.1613,16.3226
52038,,30.4091,0.4091,5.3636,5.7727,1.2727,1.0455,0.3182,11.5455
52039,,34.6667,2.2222,6.6667,8.8889,5.1481,1.037,1.7778,17.2963
52041,,36.3704,0.4444,3.0,3.4444,3.1111,1.6296,0.2963,13.6296
52043,,32.3929,1.7857,7.3929,9.1786,3.7143,1.0357,1.7143,10.8929
52053,,33.9333,0.9,1.9,2.8,2.0,1.6333,0.2,10.4
52054,,30.6667,1.9,4.4333,6.3333,1.8,1.4,0.6,14.0333
52060,,30.8621,1.2759,2.6207,3.8966,1.931,0.3103,0.4138,9.2069
52064,39.0,36.7188,0.4062,4.5312,4.9375,3.4062,1.1562,0.8125,19.0312
