pick,player_name,oreb,dreb,treb,ast,stl,blk,pts
,Sammy Friday IV,1.1111,1.3333,2.4444,0.3333,0.0,0.1111,6.4444
,Connor MacDougall,1.1429,1.5714,2.7143,0.9048,0.2381,0.4286,8.4286
,Juwan Durham,1.4074,2.4815,3.8889,0.4444,0.4074,2.3333,5.7037
,Trayvon Reed,1.7727,6.0,7.7727,0.6818,0.2727,1.4545,12.6818
,Richmond Aririguzoh,2.8571,3.5,6.3571,1.1786,0.6071,0.7143,12.0714
,Koch Bar,1.7714,2.5714,4.3429,0.5429,0.3429,0.8286,5.6571
,Chris Miller,0.6154,1.1538,1.7692,0.3077,0.2308,0.2308,4.2308
,Amidou Bamba,1.4118,2.3824,3.7941,0.4118,0.2353,0.5882,5.4706
,Mattias Markusson,1.8529,4.4706,6.3235,0.8824,0.3235,0.8529,10.2353
,Javin DeLaurier,1.7368,2.6316,4.3684,0.4474,0.8684,1.3158,3.8421
,Marques Bolden,1.9429,2.5143,4.4571,0.4571,0.5429,1.6571,5.2857
,Jacara Cross,0.9697,1.1212,2.0909,0.3636,0.3939,0.7879,4.1212
,Adam Sledd,0.5484,1.2258,1.7742,0.1613,0.129,0.0968,1.871
,Sam Ibiezugbe,0.6,1.12,1.72,0.08,0.28,0.12,1.8
,Isaiah Fontaine,0.6786,0.75,1.4286,0.0714,0.1429,0.3571,1.25
,Austin Wiley,1.5517,2.4828,4.0345,0.069,0.2069,1.2414,6.8966
,Lucas N'Guessan,1.4783,1.6957,3.1739,0.3478,0.2609,0.9565,6.2174
,Romello White,2.2647,2.9412,5.2059,0.3235,0.3824,0.7059,8.7059
,Jeremy Peck,0.9333,2.0333,2.9667,0.5,0.1333,0.3667,2.3
,John Fulkerson,1.0833,1.5556,2.6389,0.6667,0.5,0.6944,3.1389
,Clevon Brown,1.4688,1.375,2.8438,0.5312,0.2188,1.25,3.3125
,Lazaro Rojas,0.7037,1.3704,2.0741,0.1852,0.1852,0.4074,2.6667
,Demetrice Clopton,0.4,0.8,1.2,0.2,0.0,0.0,0.8
,Gerald Blackshear Jr.,2.1667,2.8333,5.0,0.1667,0.9,0.4,4.6
,Tyler Cook,2.1515,5.4848,7.6364,2.4242,0.7273,0.5455,14.4848
,Adonis De La Rosa,0.7692,0.9615,1.7308,0.3077,0.1923,0.0385,2.3077
,Pauly Paulicap,1.8,2.1,3.9,0.1,0.6,0.8,8.5
,Ra Kpedi,0.6667,0.8519,1.5185,0.1852,0.1111,0.1111,2.4815
,Josh Pitts,0.8,0.4,1.2,0.12,0.04,0.0,2.2
,Terrell Brown,1.6667,2.8788,4.5455,0.1818,0.2121,1.8182,5.6667
,Jailan Haslem,1.4074,2.037,3.4444,0.8519,0.1481,0.4074,3.1111
,Milos Supica,1.1379,3.5517,4.6897,0.9655,0.6207,0.5172,7.5172
,Scott Blakney,1.7097,3.0323,4.7419,0.6774,0.1613,0.3548,7.4839
,Logan Ryan,0.5185,1.0,1.5185,0.4444,0.2222,0.3333,2.3704
,Olivier Sarr,2.32,3.16,5.48,0.48,0.4,1.0,6.2
,Sunday Okeke,1.0909,1.0,2.0909,0.1818,0.1818,0.1364,1.2273
,Blake Huggins,0.8333,1.0,1.8333,0.4167,0.0,0.3333,2.1667
,Ifeanyi Umezurike,0.8966,1.7586,2.6552,0.1724,0.2759,0.2069,2.8621
,Greg Calixte,0.9,2.6,3.5,0.2,0.2333,0.3667,4.5667
,Mike Parks Jr.,1.4857,1.6571,3.1429,0.2,0.3429,0.6,5.8571
,Matt DeWolf,0.963,2.0,2.963,1.0,0.4444,0.1852,2.8889
,John Harrar,1.8125,1.75,3.5625,0.4688,0.5625,0.1875,3.4062
,Garrison Brooks,2.2778,3.3611,5.6389,1.2222,0.5556,0.5,7.9167
,Sterling Manley,0.7778,2.1667,2.9444,0.2222,0.2222,0.4444,3.5
,Levi Stockard III,0.625,0.875,1.5,0.125,0.1875,0.0938,1.7812
,Jaden Sayles,0.8636,1.6364,2.5,0.0,0.0455,0.4545,2.1818
,Makol Mawien,1.8235,3.0294,4.8529,0.3235,0.5294,0.6765,6.9706
,Jalen King,0.45,0.65,1.1,0.3,0.25,0.2,0.95
,Luka Kraljevic,0.5455,0.6818,1.2273,0.3636,0.1818,0.1818,1.0909
,Brooks Cluxton,0.8636,1.2727,2.1364,0.5909,0.0909,0.4545,2.3182
,Dajour Dickens,1.2286,2.3429,3.5714,0.2571,0.1714,1.6857,3.2286
,Theo John,1.8235,3.0294,4.8529,0.4706,0.2941,2.0588,5.5
,Nate Watson,2.2647,2.9706,5.2353,0.4118,0.2941,0.7059,11.6765
,Bourama Sidibe,1.0,1.6552,2.6552,0.1724,0.5172,0.4828,1.8966
,Paul Newman,0.8485,2.1212,2.9697,0.3939,0.3939,1.1212,3.7273
,Kenny Wooten,1.3824,3.4118,4.7941,0.6471,0.3824,2.1471,6.3235
,Elhadji Dieng,1.0882,1.3235,2.4118,0.1176,0.2059,0.2941,2.2059
,Daniel Akin,3.2857,4.7143,8.0,0.8571,0.7143,0.0,7.4286
,Asbjorn Midtgaard,1.2353,1.8824,3.1176,0.1765,0.0882,0.7941,3.8824
,Jailen Gill,1.4333,3.0,4.4333,0.6333,0.4333,0.9667,6.7333
,Abayomi Iyiola,2.7419,4.8387,7.5806,0.4516,0.9677,1.1935,10.7742
,Bryson Lockley,2.6562,4.375,7.0312,1.6562,0.6562,0.6562,7.125
,Usman Haruna,0.2353,1.2353,1.4706,0.0588,0.0,0.2353,1.4706
,Mark Flagg,2.2424,2.4242,4.6667,0.4545,0.4242,1.0303,6.4545
,Buay Koka,0.8,1.8,2.6,0.0667,0.4,1.0667,3.7333
,Cameron Benford,1.3939,1.7879,3.1818,0.2727,0.4545,0.5758,2.0606
,Jaylen Butz,2.0857,3.6286,5.7143,1.1143,0.5714,0.4857,6.9429
,James Karnik,1.6129,4.4516,6.0645,0.3871,0.1935,0.5484,9.2581
,Tahirou Diabate,1.0,2.1875,3.1875,0.125,0.5312,0.75,5.6562
,Kavion Pippen,1.5,4.0625,5.5625,1.5938,0.6562,1.9688,12.8125
,Brian Thomas,1.5217,3.1304,4.6522,0.3043,0.4348,1.913,4.2174
,Taavi Jurkatamm,0.4615,0.9231,1.3846,0.4231,0.1923,0.1923,0.6538
,Malik Ondigo,0.6667,0.5556,1.2222,0.0,0.0,0.1667,1.2778
,Tope Arikawe,1.0,0.8333,1.8333,0.0667,0.2,0.4,2.0667
,Mladen Armus,2.7273,5.0,7.7273,1.3636,0.9091,1.0303,7.9697
,James Harrison Jr.,0.8,1.35,2.15,0.3,0.1,0.15,3.8
,Tristan Clark,2.2143,4.0714,6.2857,1.6429,1.0714,2.4286,14.6429
,Eliel Nsoseme,1.0,2.2424,3.2424,0.1212,0.2727,0.5455,1.303
,Jordan Foster,0.6667,0.7037,1.3704,0.1111,0.1852,0.7407,1.037
,Matt Haarms,1.75,3.6389,5.3889,1.1389,0.2222,2.0556,9.3611
,Deion Bute,2.5862,3.3103,5.8966,0.5172,0.3793,1.4483,8.4828
,Kris Bankston,1.4839,3.0645,4.5484,1.129,0.6774,1.0968,8.1613
,Karlis Garoza,1.7037,2.2963,4.0,0.2593,0.3333,0.1852,2.7037
,Derrick Walker,0.2667,0.8,1.0667,0.2333,0.2,0.1,0.8333
,Jeremiah Tilmon,2.3871,3.5161,5.9032,0.6452,0.5484,0.8065,10.129
,Paul Atkinson,1.6667,3.3333,5.0,1.0,0.5,0.5667,9.1333
,Shaquillo Fritz,1.04,1.6,2.64,0.28,0.16,0.96,1.88
,Chris Harris Jr.,1.6154,1.7308,3.3462,0.0769,0.2692,1.0385,2.5385
58.0,Jericho Sims,1.2857,2.3143,3.6,0.1714,0.2286,0.5429,4.1714
,Marcale Lotts,0.7778,0.6667,1.4444,0.1667,0.0556,0.1667,1.3333
,Spencer Franklin,1.6471,1.9118,3.5588,0.3824,0.3824,0.3529,4.7353
,Keve Aluma,2.6286,4.2,6.8286,0.9714,0.6571,0.8857,6.9143
38.0,Daniel Gafford,2.8438,5.8125,8.6562,0.7188,0.9062,1.9688,16.875
,Galin Smith,0.9667,1.2333,2.2,0.1,0.1,0.4667,3.8
,Anthony Ochefu,0.88,1.64,2.52,0.08,0.12,0.12,2.72
,Royce Hamm Jr.,1.0952,1.3333,2.4286,0.0952,0.0952,0.381,1.9048
,Isaiah Whaley,0.3478,0.6957,1.0435,0.0,0.1304,0.2174,0.8261
,Matt Pile,3.0938,4.7812,7.875,1.2188,0.6562,0.8125,11.1875
,Jordan Roberts,1.4412,2.5588,4.0,1.0588,0.7059,0.3235,7.1765
,Miks Antoms,0.5385,1.3077,1.8462,0.9615,0.0769,0.2308,1.6923
,Vladimir Pinchuk,1.2258,1.7419,2.9677,0.4516,0.3226,0.6129,3.0323
,Dimitrije Spasojevic,0.5806,1.3548,1.9355,0.7097,0.2581,0.5484,3.6774
,Josh Linder,0.5,0.5455,1.0455,0.1364,0.1818,0.0909,1.2273
,Noe Anabir,1.3448,1.6552,3.0,0.7241,0.2414,0.7241,4.0345
,Chidozie Ndu,0.2273,0.8182,1.0455,0.1364,0.0455,0.3636,1.4545
,Isaiah Martin,2.3333,4.5556,6.8889,0.3333,0.5,2.3889,9.3889
,Breaon Brady,1.5135,2.4865,4.0,0.4324,0.4865,0.6486,6.0
,Adam Webb,0.75,0.8333,1.5833,0.0833,0.0833,0.8333,1.7083
,Richard Harward,1.6207,3.3103,4.931,0.4828,0.1379,0.6207,6.931
,Cheikh Mbacke Diong,2.6538,4.1538,6.8077,0.3077,0.7308,1.5,6.9615
,Victor Uyaelunmo,0.5714,1.0357,1.6071,0.0714,0.1786,0.3214,0.8214
42.0,Nick Richards,1.5405,1.7838,3.3243,0.1892,0.1081,1.2703,3.973
,De'Quon Lake,1.5758,2.0909,3.6667,0.0909,0.2727,0.7879,4.4848
,Dainius Chatkevicius,1.8276,2.8276,4.6552,0.8621,0.3448,0.9655,6.6552
,Miles Brookins,1.1786,1.4643,2.6429,0.4286,0.2857,0.6429,5.0
,Chris Vogt,1.3429,2.3429,3.6857,0.5714,0.2857,1.2,4.5143
,Dhamir Cosby-Roundtree,2.5,3.3056,5.8056,0.8056,0.75,0.8889,5.0833
,Larry Owens,1.2667,2.1667,3.4333,0.2333,0.4667,0.4333,5.0333
34.0,Bruno Fernando,2.9412,7.7059,10.6471,2.0,0.6471,1.8824,13.5882
,Philip Whittington,2.9697,5.1515,8.1212,0.4545,0.1818,1.2424,11.1212
,Manny Patterson,1.3514,2.4865,3.8378,0.5135,0.2973,0.3243,4.6486
,Emir Ahmedic,0.75,1.7917,2.5417,0.25,0.125,0.0833,2.625
,Zachary Simmons,2.697,4.3333,7.0303,0.9091,0.5758,1.0,10.1515
,Josh Carlton,2.697,3.4848,6.1818,0.4242,0.4242,1.7879,8.9697
,Khalea Turner-Morris,0.8333,1.25,2.0833,0.1667,0.0833,0.5,2.0
,Olamide Pedersen,1.2414,2.1724,3.4138,0.2069,0.3103,1.0345,2.7241
,Mohammed Abdulsalam,0.6562,0.6875,1.3438,0.0625,0.2188,0.0312,0.8438
,Victor Bafutto,0.8667,0.8333,1.7,0.0333,0.2,0.9333,2.8
,Majur Majak,0.3182,0.8636,1.1818,0.0455,0.1364,0.5909,0.9091
,Thomas Kithier,0.4516,0.8387,1.2903,0.1613,0.0968,0.0968,1.5806
,Efe Odigie,2.68,7.56,10.24,0.52,0.6,0.52,12.68
,Deante Johnson,1.2759,2.7586,4.0345,0.7931,0.5172,0.5517,2.5862
,Onyi Eyisi,1.9688,2.0312,4.0,0.2812,0.3438,0.8125,3.5625
,Jermaine Harris,0.9697,1.8788,2.8485,0.3636,0.4545,0.303,4.4242
,Cassius Smits-Francisco,1.2308,2.6154,3.8462,0.3846,0.2308,0.3846,3.4231
,Kelby Kramer,0.3333,0.5714,0.9048,0.1905,0.0952,0.3333,0.8571
,Zay Williams,0.7333,1.5,2.2333,0.1667,0.1667,0.8333,3.1
,David McCormack,1.2353,1.8235,3.0588,0.3824,0.2059,0.3824,3.8529
,Yuat Alok,0.4,2.1,2.5,0.2,0.0,0.3,3.3
,Kaosi Ezeagu,1.069,2.3103,3.3793,0.1034,0.3103,0.7931,3.2069
,Ed Croswell,3.1613,3.8065,6.9677,0.5806,0.4516,0.6774,4.6129
,Jared Kimbrough,1.9655,2.8966,4.8621,0.6552,0.5172,0.6897,5.0
,Chris Ford,0.6875,0.4375,1.125,0.125,0.0938,0.25,0.9375
,Jahmar Young Jr.,0.2727,0.6818,0.9545,0.0455,0.0909,0.3636,0.5455
,George Conditt IV,0.6923,0.9615,1.6538,0.0769,0.3077,1.0,1.9615
,Quentin Millora-Brown,2.1562,3.7188,5.875,1.2188,0.2812,1.125,7.1562
,Rey Idowu,0.9697,1.6061,2.5758,0.2121,0.1818,0.1212,2.9091
,Mason Forbes,0.381,0.619,1.0,0.0952,0.1429,0.1905,2.381
,Trevion Williams,1.7941,2.2353,4.0294,0.5294,0.3529,0.4412,5.1765
,Mehkel Harvey,0.3684,0.8947,1.2632,0.3158,0.2105,0.5789,0.8421
,Francis Okoro,1.3243,1.8919,3.2162,0.1622,0.1892,0.5405,3.0541
,Dima Zdor,0.6429,1.3214,1.9643,0.0357,0.0,0.3929,2.0357
,Morris Udeze,1.125,2.0625,3.1875,0.375,0.1875,0.4375,3.3125
,Liam Robbins,1.2581,1.4194,2.6774,0.5161,0.3226,1.129,4.129
,Logan Dye,0.5,1.125,1.625,0.125,0.3333,0.25,2.7083
,DJ Funderburk,2.0833,2.1389,4.2222,0.4444,0.5278,1.0556,8.7778
,Amadou Sow,2.4062,4.1562,6.5625,0.4062,0.5312,0.75,12.2188
,Souleymane Diakite,0.875,2.0,2.875,0.375,0.1875,0.625,1.75
,Ahsan Asadullah,1.8649,2.7838,4.6486,0.7838,0.6216,0.6486,7.4054
,Zach Pfaffenberger,0.4839,1.0323,1.5161,0.0323,0.3871,0.1935,2.2258
,Marcus Bingham,0.1667,0.9167,1.0833,0.2917,0.0,0.4167,0.9583
53.0,Charles Bassey,2.9118,7.0882,10.0,0.7059,0.7941,2.3824,14.5588
,Callum McRae,1.5,3.3125,4.8125,0.9375,0.25,0.3125,7.5938
,Mitchell Seraille,1.4074,2.8889,4.2963,0.5556,0.4074,1.0741,4.1481
,Stacey Thomas,0.4545,0.9091,1.3636,0.0909,0.0909,0.2727,1.3182
,Brent Hank,1.3548,1.9355,3.2903,0.4194,0.4516,0.2258,1.8065
,Trey Jemison,0.25,0.55,0.8,0.05,0.1,0.25,0.35
,Nathan Mensah,2.3529,3.1471,5.5,0.5882,0.2647,1.1471,5.5882
,Ari Boya,0.6154,1.0769,1.6923,0.1538,0.2308,0.6923,2.1538
,Nikkei Rutty,0.8333,1.0417,1.875,0.1667,0.125,0.2083,1.9167
,Ajiri Johnson,1.125,0.9375,2.0625,0.1875,0.25,0.4375,4.0625
,Glenn Morison,1.25,1.5357,2.7857,0.1786,0.1786,0.2857,3.0357
,Tuukka Jaakkola,0.7692,1.5,2.2692,0.5,0.1923,0.5385,2.9231
,Warren Williams,1.625,2.25,3.875,0.5312,0.4062,0.6875,9.1562
,Kamani Johnson,1.8889,2.9259,4.8148,1.3704,0.5185,0.4815,5.1481
,Amari Kelly,1.0,1.069,2.069,0.3103,0.2414,0.6897,2.069
,Michael Durr,2.0526,4.1316,6.1842,0.3684,0.2895,1.2105,5.6579
,Kylor Kelley,1.5484,3.4194,4.9677,0.4194,0.3226,3.3548,7.6774
,Warren Washington,0.5556,0.8519,1.4074,0.2222,0.0,0.2963,1.3333
,Lukas Kisunas,0.5714,1.1786,1.75,0.1429,0.0357,0.25,1.6071
,Hugh Hogland,1.0667,2.1,3.1667,0.5333,0.3333,0.3333,4.4667
,Nevin Zink,1.5484,2.4839,4.0323,0.1613,0.2903,0.4194,5.9677
,Amari Haynes,0.9062,0.7812,1.6875,0.3438,0.4688,0.1875,3.875
,EJ Montgomery,1.6757,2.3784,4.0541,0.4054,0.4324,1.027,3.7568
,Jonathan Tchamwa Tchatchoua,1.8387,1.6129,3.4516,0.1935,0.2258,0.6774,3.4194
,Patrick Harding,1.3667,3.9,5.2667,0.9333,0.3,0.3,2.5333
,Gavin Baxter,1.0667,2.0,3.0667,0.2333,0.1667,1.1,4.6667
,Tolu Smith,0.8824,1.7353,2.6176,0.2353,0.0882,0.3235,3.2941
,Brendan Medley-Bacon,0.8667,1.9667,2.8333,0.2333,0.0667,0.5333,2.3667
,KJ Williams,1.8125,2.9062,4.7188,0.4688,0.5625,0.5938,7.6562
,TJ Massenburg,0.4615,0.7692,1.2308,0.0769,0.0385,0.3077,0.8077
,Dalin Williams,0.6333,1.1333,1.7667,0.2,0.2667,0.4667,1.5667
,Alou Dillon,0.5,0.8333,1.3333,0.2222,0.1111,0.1667,1.8333
,Casmir Ochiaka,1.2143,2.3929,3.6071,0.4286,0.3571,0.1786,3.8571
,Brady Heiman,0.7667,0.9667,1.7333,0.1333,0.1,0.5,1.8333
,Flo Thamba,0.9394,1.2424,2.1818,0.3333,0.1818,0.6364,1.7576
,Osun Osunniyi,2.9412,4.6471,7.5882,0.7647,0.5294,2.7059,7.5294
,Maros Zeliznak,0.7917,0.7917,1.5833,0.0833,0.0417,0.1667,1.75
,Ben Fakira,1.0,0.4667,1.4667,0.1333,0.0667,0.1333,1.4
,Victor Ohia Obioha,0.5385,1.5,2.0385,0.2308,0.1923,0.8462,3.4231
,Jackson Stormo,0.3,0.85,1.15,0.15,0.05,0.1,1.3
,Ludovic Dufeal,0.9444,1.3889,2.3333,0.1667,0.2778,0.7778,2.3889
,Justin Brown,1.24,1.28,2.52,0.4,0.24,0.48,3.52
,Jaedon LeDee,0.6923,1.0385,1.7308,0.2308,0.1154,0.2308,2.9615
,Moses Brown,3.375,4.9375,8.3125,0.2812,0.5938,1.9375,9.7188
,Derek Culver,3.5385,6.3846,9.9231,1.6538,0.5385,0.6538,11.5
,Antonio Spencer,1.1875,2.375,3.5625,0.2188,0.3125,0.8438,2.0
,Malik Jefferson,2.6129,3.4839,6.0968,0.3548,0.2903,0.7097,8.5484
,Collin Nnamene,1.037,1.4815,2.5185,0.1481,0.1111,0.6667,2.8519
,Michael Ou,0.7241,1.7241,2.4483,0.2414,0.1034,0.4483,4.1724
,Sean Good,0.3667,1.2333,1.6,0.1667,0.2667,0.8667,1.1667
,Nic Lynch,1.0968,2.2258,3.3226,0.0323,0.1935,0.4516,3.8387
,Marcus Littles,0.1667,1.0417,1.2083,0.1667,0.0417,0.1667,1.875
,Zeke Richards,0.7241,0.9655,1.6897,0.1379,0.1379,0.2069,2.3793
,Dawson Carper,0.6923,1.5769,2.2692,0.3077,0.1923,0.1923,3.0385
,Mate Colina,0.4444,1.037,1.4815,0.1481,0.1111,0.1852,2.7407
,Theo Akwuba,1.1667,2.8667,4.0333,0.2333,0.2667,1.5333,3.4
,Yor Anei,1.8438,2.9688,4.8125,0.6875,0.2812,2.6562,7.6875
,Timmy Sellers,1.4444,1.0,2.4444,0.1481,0.3333,0.2593,2.4815
,Cartrell Thompson,0.3333,0.4444,0.7778,0.0556,0.0556,0.1667,0.9444
,Jordan Brown,0.4848,1.6364,2.1212,0.4545,0.303,0.4545,3.0303
,Darian Scott,0.5455,0.5,1.0455,0.1818,0.1364,0.2727,0.6364
,Tim Perry Jr.,0.9259,2.2222,3.1481,0.1481,0.0741,0.4444,2.2963
,Franklin Agunanne,0.2424,1.5758,1.8182,0.0606,0.1818,0.4545,1.8788
,Matt Dentlinger,1.303,1.3333,2.6364,0.3636,0.1818,0.1818,2.7273
,Jared Pearre,1.0,1.7,2.7,0.6,0.4667,0.5333,2.9333
,Reggie Chaney,1.1765,2.2941,3.4706,0.7353,0.6176,1.3235,5.3824
,Elochukwu Eze,0.9286,1.2857,2.2143,0.1429,0.0714,0.6429,1.6429
,Kevin Samuel,2.7568,4.2162,6.973,0.5676,0.5676,2.0811,7.4054
,Darius Williams,0.5667,1.0667,1.6333,0.2333,0.1333,0.2667,1.6
,Princewill Anosike,0.75,2.1071,2.8571,0.1786,0.0714,0.5,1.6429
,Akuwovo Ogheneyole,2.2941,2.9706,5.2647,0.2647,0.4118,0.7353,4.6471
,Jalen Hill,1.8788,4.1515,6.0303,1.2121,0.3939,0.3939,4.303
,Samba Kane,0.2222,0.2778,0.5,0.1111,0.1111,0.5556,1.5
8.0,Jaxson Hayes,1.75,3.25,5.0,0.2812,0.5938,2.2188,10.0
,Treavon Martin,0.5,2.0,2.5,0.5385,0.3846,0.4615,3.2692
,Calistus Anyichie,0.6562,1.4688,2.125,0.2188,0.3438,0.6562,1.875
,Josh Roberts,0.7368,0.7368,1.4737,0.1053,0.1053,0.3684,1.1579
,John Sally Jr.,0.5,0.75,1.25,0.1875,0.25,0.5625,1.75
,Mack Anderson,0.3571,1.2143,1.5714,0.2143,0.0357,0.1786,2.25
,Emanuel Littles,3.0333,4.9333,7.9667,0.5667,0.3,0.5667,4.5
,Deng Gak,2.0,2.125,4.125,0.625,0.125,1.125,2.5
,Tamell Pearson,0.2188,0.6875,0.9062,0.2188,0.125,0.0938,0.75
,Ivan Aurrecoechea,2.0312,3.25,5.2812,0.6875,0.3125,0.1562,9.625
,Boubacar Toure,2.9677,4.8387,7.8065,0.3871,0.4839,1.3548,8.5806
,Christian Rohlehr,1.4667,1.5667,3.0333,0.1,0.3,1.0667,2.9667
,Boe Nguidjol,0.7,1.15,1.85,0.05,0.4,0.15,1.05
,Youry White,0.3077,1.2308,1.5385,0.2308,0.1538,0.0,1.0
,Chandler Davis,0.963,0.6296,1.5926,0.5185,0.1111,0.0741,2.0741
39.0,Neemias Queta,2.4571,6.4286,8.8857,1.6286,0.6571,2.4,11.8286
,Pernell Adgei,0.9615,1.7692,2.7308,0.3846,0.3077,0.0385,1.8077
,Robinson Idehen,1.1562,1.625,2.7812,0.125,0.0938,0.5625,3.7188
,Boban Jacdonmi,0.6087,1.0435,1.6522,0.087,0.1304,0.1304,1.3043
,Oscar Okeke,0.1724,0.3103,0.4828,0.0,0.1034,0.1724,0.6207
,Minfeke Sanoe,0.7917,1.1667,1.9583,0.2083,0.0417,0.2083,1.7083
,Irshaad Hunte,0.9062,2.2188,3.125,0.125,0.1875,0.6562,4.6875
,Zach Hankins,2.1714,3.1143,5.2857,1.0571,0.3714,1.5429,10.6286
,J.J. Matthews,1.4815,1.7037,3.1852,0.3704,0.2963,0.5556,5.9259
,Luidgy Laporal,1.697,1.6667,3.3636,0.2121,0.1515,0.1818,4.4545
,Malik Brevard,1.6333,2.7333,4.3667,0.5667,0.6333,0.6333,3.3
,Romaro Gill,0.8148,1.8519,2.6667,0.037,0.2593,1.2593,2.2593
,Trevor Banks,1.4444,1.8889,3.3333,0.1111,0.3333,0.2222,4.8889
,Freddie Gillespie,2.1154,2.2692,4.3846,0.3462,0.6538,1.0769,5.2692
,Chris Smith,0.5938,1.0312,1.625,0.2188,0.1875,0.25,1.2188
,Amir Allen,1.9355,2.3871,4.3226,0.6129,0.2903,1.0323,6.0645
,Cameron Diggs,0.6538,2.0385,2.6923,0.1538,0.1538,0.3462,3.9231
,Andrew Gordon,0.6765,1.0588,1.7353,0.1471,0.1765,0.3235,2.2647
,Ricquall Smoot,0.4839,0.9032,1.3871,0.0645,0.0323,0.1613,1.2903
,Sal Nuhu,2.25,4.75,7.0,0.2812,0.5938,2.0,9.5625
,Sasha French,0.5455,0.6818,1.2273,0.1364,0.0,0.2273,1.3636
,Jare'l Spellman,2.2188,5.125,7.3438,0.3438,0.4062,2.9688,8.375
,Victor Curry,1.0769,2.0,3.0769,0.1538,0.6538,0.1923,2.5385
,Cletrell Pope,4.3226,7.8387,12.1613,0.6774,0.8065,1.2258,14.0968
,Tommy Burton,1.9412,2.1176,4.0588,0.6765,0.8824,0.4706,7.4706
,Shaq Seville,0.4737,1.0,1.4737,0.0,0.1579,0.1053,1.9474
,Jordan Little,1.1071,1.9643,3.0714,0.1429,0.0714,0.25,4.0357
,Federico Poser,0.9,1.9333,2.8333,1.0,0.2333,0.3333,3.8
,Yannis Mendy,1.6571,2.2,3.8571,0.5714,0.3714,0.0857,5.6571
,Niksa Nikolic,1.3913,1.0435,2.4348,0.3913,0.3043,0.8696,2.8261
,Jeff Otchere,1.6364,2.6061,4.2424,0.4848,0.2424,2.303,4.4242
,Kendall Lauderdale,0.6562,1.7812,2.4375,0.0938,0.2812,0.1875,3.5625
,Darnell Cowart,2.3636,4.1212,6.4848,1.0909,0.7576,0.3939,10.3333
,Denzel Tchougang,0.2,0.6,0.8,0.05,0.05,0.15,0.6
,Jeremy Joyner,1.0,1.0,2.0,0.0,0.3333,0.3333,3.5556
,Ndene Gueye,0.9048,1.8095,2.7143,0.2857,0.2857,0.5238,2.9524
,Isaac Bassey,0.3929,1.1071,1.5,0.1071,0.1071,0.25,2.5
,Kur Jockuch,0.9643,1.1786,2.1429,0.3571,0.1786,0.1071,2.0714
,Will Butler,1.8824,3.8235,5.7059,0.4118,0.4118,0.3529,6.6471
,Simon Falokun,0.5238,0.9524,1.4762,0.0952,0.0952,0.3333,1.6667
,Travon Bunch,0.6562,2.4688,3.125,0.4062,0.0938,1.375,3.4375
,Alonzo Campbell,0.7917,1.125,1.9167,0.0833,0.25,0.5833,3.5833
,Shamarkus Kennedy,2.6129,4.4516,7.0645,1.0,0.5161,1.9032,13.129
,Noah Plain,0.25,0.375,0.625,0.0,0.0,0.125,1.4375
,Aleksa Koracin,1.375,2.5833,3.9583,0.5417,0.125,0.2083,4.2917
,Ricky Gouety,0.3846,0.6154,1.0,0.0385,0.1538,0.0769,1.4231
,Myles Johnson,2.5484,3.1935,5.7419,1.0968,0.7419,0.7419,4.8065
,Andre Adams,2.1304,4.3478,6.4783,0.7826,0.5652,1.2174,9.0435
,David Bell,2.7419,7.2581,10.0,0.9677,0.2581,1.9677,12.0323
,Aaron Menzies,0.5238,0.9524,1.4762,0.0952,0.0,0.1905,2.1429
,Tulio Da Silva,2.5484,4.5161,7.0645,0.9677,0.6452,0.4839,9.9355
,Vincent Eze,2.125,3.6562,5.7812,0.5938,0.625,0.4062,7.7812
,Eric Hamilton,1.7742,2.6129,4.3871,0.1613,0.3548,0.4839,5.4839
,Mike Watkins,2.2333,5.3667,7.6,0.5,0.8333,2.2,9.6667
,Josh Nebo,2.4483,3.7241,6.1724,0.8276,0.4138,1.8966,12.4828
,Joshua Patton,2.1667,3.5333,5.7,0.7667,0.6,1.9,12.8333
,Chase Jeter,1.1818,3.0455,4.2273,0.6364,0.2727,0.4091,6.5
,Corey Brown,1.1562,2.1875,3.3438,0.75,0.625,0.375,4.8438
,Matt Neufeld,0.931,2.3448,3.2759,0.2414,0.3448,0.2414,7.3448
,Seth Adelsperger,1.0,1.0909,2.0909,0.2121,0.2424,0.7879,2.6667
,Brady Ernst,0.5,1.5833,2.0833,0.3333,0.0833,0.0833,1.1667
,Robin Jorch,1.4375,1.4375,2.875,0.3125,0.3125,0.2188,3.75
,Collin Goss,1.0,3.3939,4.3939,0.697,0.2121,0.5455,6.0909
,Djery Baptiste,0.8889,1.7037,2.5926,0.1111,0.4074,0.8519,2.1111
,David N'Diaye,0.5455,2.0455,2.5909,0.0909,0.1364,1.0909,1.1818
,Simeon Carter,1.9333,3.4667,5.4,0.4333,0.4333,1.5,7.7333
,Nico Carvacho,3.125,7.6562,10.7812,1.8125,0.8125,0.5625,12.875
,James Dickey,3.0,6.2188,9.2188,1.7812,0.7812,1.6562,8.7188
,Justin Dahl,0.8519,1.5185,2.3704,0.5185,0.2593,0.5185,3.0
,Logan Routt,0.8519,0.6296,1.4815,0.1111,0.2593,0.0741,1.2593
,James Claar,1.6538,3.3846,5.0385,0.2692,0.1154,0.7308,6.6538
